Name,Date,Tags,Sector,Countries,Ransomware Group,Data Type,Sector Type
sierralobo.com,27/3/2024,payroll,Aerospace,United States,BlackBasta,Payment/Payroll/Billing data,aerospace
sierralobo.com,27/3/2024,project data,Aerospace,United States,BlackBasta,Project data,aerospace
theshootingwarehouse.com,27/3/2024,accounting data,Firearms,United States,BlackBasta,Accounting/Audit data,firearms
theshootingwarehouse.com,27/3/2024,department data,Firearms,United States,BlackBasta,Company data,firearms
theshootingwarehouse.com,27/3/2024,employee personal data,Firearms,United States,BlackBasta,Personal/User data,firearms
theshootingwarehouse.com,27/3/2024,hr data,Firearms,United States,BlackBasta,HR data,firearms
theshootingwarehouse.com,27/3/2024,payroll,Firearms,United States,BlackBasta,Payment/Payroll/Billing data,firearms
rentacrate.com,27/3/2024,employee personal data,Logistics,United States,BlackBasta,Personal/User data,logistics
rentacrate.com,27/3/2024,personal documents,Logistics,United States,BlackBasta,Personal/User data,logistics
rentacrate.com,27/3/2024,users and public data,Logistics,United States,BlackBasta,Personal/User data,logistics
jaytexgroup.com,27/3/2024,accounting data,Retail,Canada,BlackBasta,Accounting/Audit data,retail
jaytexgroup.com,27/3/2024,employee personal data,Retail,Canada,BlackBasta,Personal/User data,retail
jaytexgroup.com,27/3/2024,hr data,Retail,Canada,BlackBasta,HR data,retail
jaytexgroup.com,27/3/2024,payroll,Retail,Canada,BlackBasta,Payment/Payroll/Billing data,retail
pctinternational.com,29/3/2024,employee personal data,Telecommunication,United States,BlackBasta,Personal/User data,Telecommunications
pctinternational.com,29/3/2024,financial data,Telecommunication,United States,BlackBasta,Financial data,Telecommunications
pctinternational.com,29/3/2024,hr data,Telecommunication,United States,BlackBasta,HR data,Telecommunications
mjcelco.com,29/3/2024,drawings,Manufacturing,United States,BlackBasta,drawings,manufacturing
mjcelco.com,29/3/2024,employee personal data,Manufacturing,United States,BlackBasta,Personal/User data,manufacturing
mjcelco.com,29/3/2024,financial data,Manufacturing,United States,BlackBasta,Financial data,manufacturing
mjcelco.com,29/3/2024,project and engineering data,Manufacturing,United States,BlackBasta,Project data,manufacturing
www.officeops.com,30/3/2024,not yet published,Technology,United States,Play,not yet published,technology
www.odysseyfitnesscenter.com,30/3/2024,personal information,Healthcare,United States,Play,Personal/User data,healthcare
www.odysseyfitnesscenter.com,30/3/2024,client information,Healthcare,United States,Play,Customer data,healthcare
www.odysseyfitnesscenter.com,30/3/2024,financial records,Healthcare,United States,Play,Financial data,healthcare
organizedliving.com,1/4/2024,accounting documents,Retail,United States,BlackBasta,Accounting/Audit data,retail
organizedliving.com,1/4/2024,corporate data,Retail,United States,BlackBasta,Company data,retail
organizedliving.com,1/4/2024,employee personal data,Retail,United States,BlackBasta,Personal/User data,retail
organizedliving.com,1/4/2024,engineering data,Retail,United States,BlackBasta,engineering data,retail
organizedliving.com,1/4/2024,hr data,Retail,United States,BlackBasta,HR data,retail
www.williamsconst.com,2/4/2024,not yet published,Construction,United States,Play,not yet published,construction
www.goldenbusiness.com,2/4/2024,client documents,Technology,United States,Play,Customer data,technology
www.goldenbusiness.com,2/4/2024,invoice documents,Technology,United States,Play,Accounting/Audit data,technology
www.gendroncorp.com,2/4/2024,construction documents,Construction,United States,Play,Construction data,construction
www.gendroncorp.com,2/4/2024,technical documents,Construction,United States,Play,technical documents,construction
www.gwextrusions.com,2/4/2024,technical documents,Manufacturing,United States,Play,technical documents,manufacturing
www.gwextrusions.com,2/4/2024,design documents,Manufacturing,United States,Play,design documents,manufacturing
www.gwextrusions.com,2/4/2024,client documents,Manufacturing,United States,Play,Customer data,manufacturing
www.compactmould.com,2/4/2024,not yet published,Manufacturing,Canada,Play,not yet published,manufacturing
www.itstaffing.com,2/4/2024,it documents,Technology,United States,Play,it documents,technology
www.mips.com,2/4/2024,it documents,Semiconductor ,United States,Play,it documents,semiconductor 
www.mips.com,2/4/2024,client information,Semiconductor ,United States,Play,Customer data,semiconductor 
www.agenciahost.com,3/4/2024,customer data,Technology,Brazil,RansomHub,Customer data,technology
www.aretusamilano.it,4/4/2024,not yet published,Service Provider,Italy,RansomHub,not yet published,Service Provider
www.haydenpower.com,4/4/2024,not yet published,Service Provider,United States,Play,not yet published,Service Provider
www.hcisystems.net,6/4/2024,invoices,Safety and Risk Management,United States,RansomHub,Accounting/Audit data,Safety and Risk Management
www.betteraccountingsolutions.com,6/4/2024,not yet published,Accounting,United States,RansomHub,not yet published,accounting
www.nrshealthcare.com,7/4/2024,accounting documents,Healthcare,United Kingdom,RansomHub,Accounting/Audit data,healthcare
www.nrshealthcare.com,7/4/2024,financial reports,Healthcare,United Kingdom,RansomHub,Financial data,healthcare
www.nrshealthcare.com,7/4/2024,hr documents,Healthcare,United Kingdom,RansomHub,HR data,healthcare
www.nrshealthcare.com,7/4/2024,reception,Healthcare,United Kingdom,RansomHub,reception,healthcare
www.nrshealthcare.com,7/4/2024,contracts,Healthcare,United Kingdom,RansomHub,Contractor data,healthcare
www.skywaycoach.ca,8/4/2024,customer data,Transportation,Canada,RansomHub,Customer data,Service Provider
www.skywaycoach.ca,8/4/2024,driver license,Transportation,Canada,RansomHub,driver license,Service Provider
www.skywaycoach.ca,8/4/2024,bills,Transportation,Canada,RansomHub,Payment/Payroll/Billing data,Service Provider
www.skywaycoach.ca,8/4/2024,payment documents,Transportation,Canada,RansomHub,Payment/Payroll/Billing data,Service Provider
www.skywaycoach.ca,8/4/2024,order histories,Transportation,Canada,RansomHub,Order data,Service Provider
www.skywaycoach.ca,8/4/2024,earnings,Transportation,Canada,RansomHub,earnings,Service Provider
www.farmaciaflorio.com,8/4/2024,invoice documents,Healthcare,Italy,RansomHub,Accounting/Audit data,healthcare
www.farmaciaflorio.com,8/4/2024,delivery addresses,Healthcare,Italy,RansomHub,delivery addresses,healthcare
www.farmaciaflorio.com,8/4/2024,database,Healthcare,Italy,RansomHub,database,healthcare
www.farmaciaflorio.com,8/4/2024,orders information,Healthcare,Italy,RansomHub,Order data,healthcare
ero-etikett.com,9/4/2024,employee personal data,Manufacturing,Germany,BlackBasta,Personal/User data,manufacturing
ero-etikett.com,9/4/2024,financial data,Manufacturing,Germany,BlackBasta,Financial data,manufacturing
carolinafoodsinc.com,9/4/2024,accounting documents,F&B,United States,BlackBasta,Accounting/Audit data,f&b
carolinafoodsinc.com,9/4/2024,corporate data,F&B,United States,BlackBasta,Company data,f&b
carolinafoodsinc.com,9/4/2024,users personal data,F&B,United States,BlackBasta,Personal/User data,f&b
lagunitas.com,9/4/2024,corporate data,Beverage,United States,BlackBasta,Company data,beverage
lagunitas.com,9/4/2024,employee personal data,Beverage,United States,BlackBasta,Personal/User data,beverage
amerlux.com,9/4/2024,corporate data,Service Provider,United States,BlackBasta,Company data,Service Provider
amerlux.com,9/4/2024,employee personal data,Service Provider,United States,BlackBasta,Personal/User data,Service Provider
amerlux.com,9/4/2024,drawings and engineering,Service Provider,United States,BlackBasta,drawings and engineering,Service Provider
fpdcompany.com,9/4/2024,accounting data,Aerospace,United States,BlackBasta,Accounting/Audit data,aerospace
fpdcompany.com,9/4/2024,engineering data,Aerospace,United States,BlackBasta,engineering data,aerospace
fpdcompany.com,9/4/2024,engineering employees personal data,Aerospace,United States,BlackBasta,Personal/User data,aerospace
fpdcompany.com,9/4/2024,finance and legal data,Aerospace,United States,BlackBasta,Financial data,aerospace
"Baca County Feedyard, Inc",9/4/2024,not yet published,Manufacturing,United States,RansomHub,not yet published,manufacturing
vilis.com,9/4/2024,employee personal data,F&B,Australia,BlackBasta,Personal/User data,f&b
vilis.com,9/4/2024,financial data,F&B,Australia,BlackBasta,Financial data,f&b
vilis.com,9/4/2024,incident reports,F&B,Australia,BlackBasta,incident reports,f&b
State of Alabama - Alabama Department Of Education,9/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
State of Alabama - Alabama Department Of Education,9/4/2024,customer's data,Education,United States,IncRansom,Customer data,education
State of Alabama - Alabama Department Of Education,9/4/2024,financial data,Education,United States,IncRansom,Financial data,education
bulwarkpestcontrol.com,9/4/2024,contracts and agreements,Service Provider,United States,BlackBasta,Contractor data,Service Provider
bulwarkpestcontrol.com,9/4/2024,corporate data,Service Provider,United States,BlackBasta,Company data,Service Provider
northamericansigns.com,9/4/2024,accounting data,Commercial Signage,United States,BlackBasta,Accounting/Audit data,commercial signage
northamericansigns.com,9/4/2024,cad,Commercial Signage,United States,BlackBasta,cad,commercial signage
northamericansigns.com,9/4/2024,corporate data,Commercial Signage,United States,BlackBasta,Company data,commercial signage
northamericansigns.com,9/4/2024,design documents,Commercial Signage,United States,BlackBasta,design documents,commercial signage
northamericansigns.com,9/4/2024,employee personal data,Commercial Signage,United States,BlackBasta,Personal/User data,commercial signage
dgse.com,9/4/2024,accounting data,Jewlery,United States,BlackBasta,Accounting/Audit data,jewlery
dgse.com,9/4/2024,corporate data,Jewlery,United States,BlackBasta,Company data,jewlery
dgse.com,9/4/2024,employee personal data,Jewlery,United States,BlackBasta,Personal/User data,jewlery
otrwheel.com,9/4/2024,customer data,Automotive,United States,BlackBasta,Customer data,automotive
otrwheel.com,9/4/2024,engineering data,Automotive,United States,BlackBasta,engineering data,automotive
otrwheel.com,9/4/2024,financial data,Automotive,United States,BlackBasta,Financial data,automotive
otrwheel.com,9/4/2024,hr data,Automotive,United States,BlackBasta,HR data,automotive
otrwheel.com,9/4/2024,employee personal data and password files,Automotive,United States,BlackBasta,Personal/User data,automotive
prodrive.com,9/4/2024,employee personal data,Automotive,United Kingdom,BlackBasta,Personal/User data,automotive
prodrive.com,9/4/2024,financial data,Automotive,United Kingdom,BlackBasta,Financial data,automotive
prodrive.com,9/4/2024,current and old),Automotive,United Kingdom,BlackBasta,current and old),automotive
prodrive.com,9/4/2024,holding and corporate data,Automotive,United Kingdom,BlackBasta,Company data,automotive
prodrive.com,9/4/2024,projects and r&d (new,Automotive,United Kingdom,BlackBasta,R&D data,automotive
www.cyncsolutions.com,9/4/2024,backup storage s3,Technology,United States,RansomHub,backup storage s3,technology
www.cyncsolutions.com,9/4/2024,third-pary companies data,Technology,United States,RansomHub,third-pary companies data,technology
www.cyncsolutions.com,9/4/2024,server credentials,Technology,United States,RansomHub,server credentials,technology
www.congoleum.com,10/4/2024,client documents,Construction,United States,Play,Customer data,construction
www.congoleum.com,10/4/2024,personal information,Construction,United States,Play,Personal/User data,construction
www.congoleum.com,10/4/2024,layout documents,Construction,United States,Play,layout documents,construction
www.tpicorp.com,10/4/2024,technical documents,Industrial Machinery & Equipment,United States,Play,technical documents,industrial machinery & equipment
logistasolutions.com,10/4/2024,department data,Technology,United States,BlackBasta,Company data,technology
logistasolutions.com,10/4/2024,employee personal data,Technology,United States,BlackBasta,Personal/User data,technology
willislease.com,10/4/2024,corporate data,Aviation,United States,BlackBasta,Company data,aviation
willislease.com,10/4/2024,customer data,Aviation,United States,BlackBasta,Customer data,aviation
willislease.com,10/4/2024,employee personal data,Aviation,United States,BlackBasta,Personal/User data,aviation
willislease.com,10/4/2024,executive level data,Aviation,United States,BlackBasta,executive level data,aviation
willislease.com,10/4/2024,hr data,Aviation,United States,BlackBasta,HR data,aviation
willislease.com,10/4/2024,nda,Aviation,United States,BlackBasta,Confidential data,aviation
willislease.com,10/4/2024,finance and accounting,Aviation,United States,BlackBasta,Financial data,aviation
flynncompanies.com,10/4/2024,corporate data,Service Provider,Canada,BlackBasta,Company data,Service Provider
flynncompanies.com,10/4/2024,employee personal data,Service Provider,Canada,BlackBasta,Personal/User data,Service Provider
www.21stcenturyenergygroup.com,10/4/2024,not yet published,Energy,United States,Play,not yet published,energy
www.robesoncoso.org,12/4/2024,personal identifications,Law Enforcement,United States,RansomHub,Personal/User data,law enforcement
www.robesoncoso.org,12/4/2024,case records,Law Enforcement,United States,RansomHub,case records,law enforcement
www.robesoncoso.org,12/4/2024,licenses,Law Enforcement,United States,RansomHub,licenses,law enforcement
www.robesoncoso.org,12/4/2024,evidence reports,Law Enforcement,United States,RansomHub,evidence reports,law enforcement
The University and College Union,12/4/2024,confidential,Education,United Kingdom,IncRansom,Confidential data,education
a4hs-dom.local,13/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Health Quality Council,13/4/2024,confidential,Healthcare,Canada,IncRansom,Confidential data,healthcare
www.texas-ec.org,13/4/2024,not yet published,Energy,United States,Play,not yet published,energy
www.eebpsa.com.co,13/4/2024,accounting documents,Energy,Colombia,RansomHub,Accounting/Audit data,energy
www.eebpsa.com.co,13/4/2024,internal management documents,Energy,Colombia,RansomHub,internal management documents,energy
Planar,16/4/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
The Coffee Bean & Tea Leaf,16/4/2024,confidential,F&B,United States,IncRansom,Confidential data,f&b
Storck-Baugesellschaft mbH,16/4/2024,confidential,Construction,Germany,IncRansom,Confidential data,construction
Storck-Baugesellschaft mbH,16/4/2024,financial data,Construction,Germany,IncRansom,Financial data,construction
Storck-Baugesellschaft mbH,16/4/2024,customer's data,Construction,Germany,IncRansom,Customer data,construction
San Francisco Sheriff's Department (sjcso.local),16/4/2024,not yet published,Law Enforcement,United States,IncRansom,not yet published,law enforcement
Quantum Healthcare,16/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
www.elyriafoundry.com,16/4/2024,not yet published,Manufacturing,United States,Play,not yet published,manufacturing
www.texasrecycling.com,16/4/2024,not yet published,Environmental,United States,Play,not yet published,environmental
www.innerspec.com,16/4/2024,technical documents,Industrial Machinery & Equipment,United States,Play,technical documents,industrial machinery & equipment
www.innerspec.com,16/4/2024,design documents,Industrial Machinery & Equipment,United States,Play,design documents,industrial machinery & equipment
www.prairieathletic.com,16/4/2024,personal information,Healthcare,United States,Play,Personal/User data,healthcare
www.prairieathletic.com,16/4/2024,client information,Healthcare,United States,Play,Customer data,healthcare
www.hyperice.com,16/4/2024,customer information,Manufacturing,United States,Play,Customer data,manufacturing
www.hyperice.com,16/4/2024,product sheet,Manufacturing,United States,Play,Product data,manufacturing
www.hyperice.com,16/4/2024,insurance documents,Manufacturing,United States,Play,Insurance data,manufacturing
www.fareriassociates.com,16/4/2024,layout design,Real Estate,United States,Play,layout design,real estate
www.fareriassociates.com,16/4/2024,bank details,Real Estate,United States,Play,Bank data,real estate
www.fareriassociates.com,16/4/2024,invoice documents,Real Estate,United States,Play,Accounting/Audit data,real estate
www.inda.org,16/4/2024,not yet published,Manufacturing,United States,Play,not yet published,manufacturing
www.grupocuevas.es,16/4/2024,not yet published,Service Provider,Spain,RansomHub,not yet published,Service Provider
www.fabricainfo.com,17/4/2024,personal identifications,Document Digitalization,Brazil,RansomHub,Personal/User data,document digitalization
www.fabricainfo.com,17/4/2024,business documents,Document Digitalization,Brazil,RansomHub,Company data,document digitalization
www.fabricainfo.com,17/4/2024,customer documents,Document Digitalization,Brazil,RansomHub,Customer data,document digitalization
DINAS Corp,17/4/2024,financial data,Distributor,United States,IncRansom,Financial data,distributor
DINAS Corp,17/4/2024,confidential,Distributor,United States,IncRansom,Confidential data,distributor
DINAS Corp,17/4/2024,hr,Distributor,United States,IncRansom,HR data,distributor
Divine Interprises INC,17/4/2024,financial data,Transportation,United States,IncRansom,Financial data,Service Provider
Divine Interprises INC,17/4/2024,confidential,Transportation,United States,IncRansom,Confidential data,Service Provider
Divine Interprises INC,17/4/2024,customer's data,Transportation,United States,IncRansom,Customer data,Service Provider
Divine Interprises INC,17/4/2024,contracts,Transportation,United States,IncRansom,Contractor data,Service Provider
ERoko Distributors + Colonial Countertops,17/4/2024,confidential,Manufacturing,Canada,IncRansom,Confidential data,manufacturing
ERoko Distributors + Colonial Countertops,17/4/2024,financial data,Manufacturing,Canada,IncRansom,Financial data,manufacturing
ERoko Distributors + Colonial Countertops,17/4/2024,contracts,Manufacturing,Canada,IncRansom,Contractor data,manufacturing
ERoko Distributors + Colonial Countertops,17/4/2024,hr,Manufacturing,Canada,IncRansom,HR data,manufacturing
ERoko Distributors + Colonial Countertops,17/4/2024,incidents,Manufacturing,Canada,IncRansom,incidents,manufacturing
ERoko Distributors + Colonial Countertops,17/4/2024,customer's data,Manufacturing,Canada,IncRansom,Customer data,manufacturing
Nusser Mineralöl GmbH,17/4/2024,confidential,Energy (Oil and Gas),Germany,IncRansom,Confidential data,energy (oil and gas)
Nusser Mineralöl GmbH,17/4/2024,hr,Energy (Oil and Gas),Germany,IncRansom,HR data,energy (oil and gas)
Nusser Mineralöl GmbH,17/4/2024,customer's data,Energy (Oil and Gas),Germany,IncRansom,Customer data,energy (oil and gas)
Nusser Mineralöl GmbH,17/4/2024,financial data,Energy (Oil and Gas),Germany,IncRansom,Financial data,energy (oil and gas)
Nusser Mineralöl GmbH,17/4/2024,contracts,Energy (Oil and Gas),Germany,IncRansom,Contractor data,energy (oil and gas)
Don’t Waste Group,17/4/2024,confidential,Waste Management,South Africa,IncRansom,Confidential data,Service Provider
Don’t Waste Group,17/4/2024,financial data,Waste Management,South Africa,IncRansom,Financial data,Service Provider
Don’t Waste Group,17/4/2024,customer's data,Waste Management,South Africa,IncRansom,Customer data,Service Provider
Don’t Waste Group,17/4/2024,incidents,Waste Management,South Africa,IncRansom,incidents,Service Provider
Don’t Waste Group,17/4/2024,hr,Waste Management,South Africa,IncRansom,HR data,Service Provider
Don’t Waste Group,17/4/2024,contracts,Waste Management,South Africa,IncRansom,Contractor data,Service Provider
E-Z Pack Holdings LLC,17/4/2024,confidential,Manufacturing,United States,IncRansom,Confidential data,manufacturing
E-Z Pack Holdings LLC,17/4/2024,customer's data,Manufacturing,United States,IncRansom,Customer data,manufacturing
E-Z Pack Holdings LLC,17/4/2024,contracts,Manufacturing,United States,IncRansom,Contractor data,manufacturing
E-Z Pack Holdings LLC,17/4/2024,incidents,Manufacturing,United States,IncRansom,incidents,manufacturing
E-Z Pack Holdings LLC,17/4/2024,hr,Manufacturing,United States,IncRansom,HR data,manufacturing
E-Z Pack Holdings LLC,17/4/2024,financial data,Manufacturing,United States,IncRansom,Financial data,manufacturing
Visionary Homes,17/4/2024,confidential,Real Estate,United States,IncRansom,Confidential data,real estate
Visionary Homes,17/4/2024,financial data,Real Estate,United States,IncRansom,Financial data,real estate
Visionary Homes,17/4/2024,hr,Real Estate,United States,IncRansom,HR data,real estate
igf-inc.com,18/4/2024,employee personal data,Distributor,United States,BlackBasta,Personal/User data,distributor
igf-inc.com,18/4/2024,hr data,Distributor,United States,BlackBasta,HR data,distributor
igf-inc.com,18/4/2024,financial tax and payroll data,Distributor,United States,BlackBasta,Financial data,distributor
creativeenvironments.com,19/4/2024,employee personal data,Landscaping,United States,BlackBasta,Personal/User data,landscaping
creativeenvironments.com,19/4/2024,hr data,Landscaping,United States,BlackBasta,HR data,landscaping
creativeenvironments.com,19/4/2024,payroll,Landscaping,United States,BlackBasta,Payment/Payroll/Billing data,landscaping
creativeenvironments.com,19/4/2024,account information,Landscaping,United States,BlackBasta,Accounting/Audit data,landscaping
creativeenvironments.com,19/4/2024,customer files,Landscaping,United States,BlackBasta,Customer data,landscaping
linksunlimited.com,19/4/2024,corporate data,Recruitment,United States,BlackBasta,Company data,recruitment
linksunlimited.com,19/4/2024,payroll,Recruitment,United States,BlackBasta,Payment/Payroll/Billing data,recruitment
linksunlimited.com,19/4/2024,accounting docuemnts,Recruitment,United States,BlackBasta,Accounting/Audit data,recruitment
linksunlimited.com,19/4/2024,user shared data,Recruitment,United States,BlackBasta,Personal/User data,recruitment
imperialtrading.com,19/4/2024,accounting documents,Retail,United States,BlackBasta,Accounting/Audit data,retail
imperialtrading.com,19/4/2024,executive level data,Retail,United States,BlackBasta,executive level data,retail
imperialtrading.com,19/4/2024,hr data,Retail,United States,BlackBasta,HR data,retail
interluxury.com,19/4/2024,corporate data,Retail,Switzerland,BlackBasta,Company data,retail
interluxury.com,19/4/2024,design documents,Retail,Switzerland,BlackBasta,design documents,retail
nfllp.com,19/4/2024,corporate data,Legal,United States,BlackBasta,Company data,legal
nfllp.com,19/4/2024,employee personal data,Legal,United States,BlackBasta,Personal/User data,legal
nfllp.com,19/4/2024,insurance docuemnts,Legal,United States,BlackBasta,Insurance data,legal
nfllp.com,19/4/2024,passport information,Legal,United States,BlackBasta,Passport data,legal
nfllp.com,19/4/2024,ssns,Legal,United States,BlackBasta,ssns,legal
HP Distribution,21/4/2024,confidential,Transportation,United States,IncRansom,Confidential data,Service Provider
HP Distribution,21/4/2024,financial data,Transportation,United States,IncRansom,Financial data,Service Provider
HP Distribution,21/4/2024,customer's data,Transportation,United States,IncRansom,Customer data,Service Provider
OnePoint Patient Care,21/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
OnePoint Patient Care,21/4/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Regent Care Center,21/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Regent Care Center,21/4/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Regent Care Center,21/4/2024,incidents,Healthcare,United States,IncRansom,incidents,healthcare
Boombah Inc.,21/4/2024,confidential,Sports,United States,IncRansom,Confidential data,sports
Boombah Inc.,21/4/2024,financial data,Sports,United States,IncRansom,Financial data,sports
Boombah Inc.,21/4/2024,hr,Sports,United States,IncRansom,HR data,sports
Boombah Inc.,21/4/2024,customer's data,Sports,United States,IncRansom,Customer data,sports
HL Lawson & Sons,22/4/2024,contracts,Transportation,United States,IncRansom,Contractor data,Service Provider
HL Lawson & Sons,22/4/2024,confidential,Transportation,United States,IncRansom,Confidential data,Service Provider
www.harmanrealtors.com,22/4/2024,not yet published,Real Estate,United States,RansomHub,not yet published,real estate
nepa.gov.af&dfr.gov.af,22/4/2024,not yet published,Government,Afghanistan,RansomHub,not yet published,government
Catholic Charities,23/4/2024,not yet published,Non-Profit,United States,IncRansom,not yet published,non-profit
maingroup,23/4/2024,contracts,Hospitality,Ireland,IncRansom,Contractor data,hospitality
maingroup,23/4/2024,financial data,Hospitality,Ireland,IncRansom,Financial data,hospitality
maingroup,23/4/2024,confidential,Hospitality,Ireland,IncRansom,Confidential data,hospitality
Association Management Strategies(AAMC.local),23/4/2024,confidential,Consulting,United States,IncRansom,Confidential data,Service Provider
Association Management Strategies(AAMC.local),23/4/2024,financial data,Consulting,United States,IncRansom,Financial data,Service Provider
Association Management Strategies(AAMC.local),23/4/2024,customer's data,Consulting,United States,IncRansom,Customer data,Service Provider
Association Management Strategies(AAMC.local),23/4/2024,hr,Consulting,United States,IncRansom,HR data,Service Provider
Association Management Strategies(AAMC.local),23/4/2024,contracts,Consulting,United States,IncRansom,Contractor data,Service Provider
DERBY SCHOOL,23/4/2024,contracts,Education,United States,IncRansom,Contractor data,education
DERBY SCHOOL,23/4/2024,financial data,Education,United States,IncRansom,Financial data,education
DERBY SCHOOL,23/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
DERBY SCHOOL,23/4/2024,contracts,Education,United States,IncRansom,Contractor data,education
DERBY SCHOOL,23/4/2024,financial data,Education,United States,IncRansom,Financial data,education
DERBY SCHOOL,23/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
DERBY SCHOOL,23/4/2024,incidents,Education,United States,IncRansom,incidents,education
Cambridge University Press & Assessment,23/4/2024,confidential,Education,United Kingdom,IncRansom,Confidential data,education
Cambridge University Press & Assessment,23/4/2024,financial data,Education,United Kingdom,IncRansom,Financial data,education
Cambridge University Press & Assessment,23/4/2024,customer's data,Education,United Kingdom,IncRansom,Customer data,education
Cambridge University Press & Assessment,23/4/2024,hr,Education,United Kingdom,IncRansom,HR data,education
Cambridge University Press & Assessment,23/4/2024,incidents,Education,United Kingdom,IncRansom,incidents,education
Norther n Bedford County School District (nbcsc.org),23/4/2024,not yet published,Education,United States,IncRansom,not yet published,education
Larc,23/4/2024,confidential,Elderly Care Services,United States,IncRansom,Confidential data,Service Provider
Larc,23/4/2024,financial data,Elderly Care Services,United States,IncRansom,Financial data,Service Provider
Larc,23/4/2024,customer's data,Elderly Care Services,United States,IncRansom,Customer data,Service Provider
Behavioral Health Response (bhr.local),23/4/2024,confidential,Non-Profit,United States,IncRansom,Confidential data,non-profit
Behavioral Health Response (bhr.local),23/4/2024,financial data,Non-Profit,United States,IncRansom,Financial data,non-profit
Behavioral Health Response (bhr.local),23/4/2024,customer's data,Non-Profit,United States,IncRansom,Customer data,non-profit
Behavioral Health Response (bhr.local),23/4/2024,incidents,Non-Profit,United States,IncRansom,incidents,non-profit
Behavioral Health Response (bhr.local),23/4/2024,hr,Non-Profit,United States,IncRansom,HR data,non-profit
Behavioral Health Response (bhr.local),23/4/2024,contracts,Non-Profit,United States,IncRansom,Contractor data,non-profit
www.customconcrete.com,23/4/2024,client documents,Construction,United States,Play,Customer data,construction
www.customconcrete.com,23/4/2024,technical documents,Construction,United States,Play,technical documents,construction
www.customconcrete.com,23/4/2024,insurance documents,Construction,United States,Play,Insurance data,construction
www.customconcrete.com,23/4/2024,personal documents,Construction,United States,Play,Personal/User data,construction
erne,23/4/2024,confidential,Construction,Switzerland,IncRansom,Confidential data,construction
erne,23/4/2024,contracts,Construction,Switzerland,IncRansom,Contractor data,construction
erne,23/4/2024,customer's data,Construction,Switzerland,IncRansom,Customer data,construction
erne,23/4/2024,contracts,Construction,Switzerland,IncRansom,Contractor data,construction
erne,23/4/2024,confidential,Construction,Switzerland,IncRansom,Confidential data,construction
www.bungersteel.com,24/4/2024,not yet published,Construction,United States,Play,not yet published,construction
www.europeanprof.es,24/4/2024,credentials,Saftey and Risk Management,Spain,RansomHub,credentials,Safety and Risk Management
www.promotionholdings.com,24/4/2024,it documents,Public Relations,United States,Play,it documents,public relations
www.rrcaaccounts.com,24/4/2024,not yet published,Debt Collection,United States,Play,not yet published,debt collection
elmatic.de,24/4/2024,contracts and agreements,Engineering,Germany,BlackBasta,Contractor data,engineering
elmatic.de,24/4/2024,corporate data,Engineering,Germany,BlackBasta,Company data,engineering
Center for Human Capital Innovation (centerforhci.org),25/4/2024,confidential,Consulting,United States,IncRansom,Confidential data,Service Provider
Center for Human Capital Innovation (centerforhci.org),25/4/2024,financial data,Consulting,United States,IncRansom,Financial data,Service Provider
Center for Human Capital Innovation (centerforhci.org),25/4/2024,customer's data,Consulting,United States,IncRansom,Customer data,Service Provider
Center for Human Capital Innovation (centerforhci.org),25/4/2024,contracts,Consulting,United States,IncRansom,Contractor data,Service Provider
Midwest Covenant Home,25/4/2024,confidential,Non-Profit,United States,IncRansom,Confidential data,non-profit
Midwest Covenant Home,25/4/2024,customer's data,Non-Profit,United States,IncRansom,Customer data,non-profit
Midwest Covenant Home,25/4/2024,financial data,Non-Profit,United States,IncRansom,Financial data,non-profit
Talley Group,25/4/2024,contracts,Healthcare,United States,IncRansom,Contractor data,healthcare
Talley Group,25/4/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Talley Group,25/4/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Talley Group,25/4/2024,hr,Healthcare,United States,IncRansom,HR data,healthcare
waupacacounty-wi.gov,25/4/2024,contracts,Government,United States,IncRansom,Contractor data,government
waupacacounty-wi.gov,25/4/2024,incidents,Government,United States,IncRansom,incidents,government
waupacacounty-wi.gov,25/4/2024,customer's data,Government,United States,IncRansom,Customer data,government
waupacacounty-wi.gov,25/4/2024,financial data,Government,United States,IncRansom,Financial data,government
Guhring USA,25/4/2024,not yet published,Manufacturing,United States,IncRansom,not yet published,manufacturing
GBA GROUP,25/4/2024,contracts,Life Science Service,United States,IncRansom,Contractor data,Service Provider
GBA GROUP,25/4/2024,confidential,Life Science Service,United States,IncRansom,Confidential data,Service Provider
GBA GROUP,25/4/2024,financial data,Life Science Service,United States,IncRansom,Financial data,Service Provider
GBA GROUP,25/4/2024,customer's data,Life Science Service,United States,IncRansom,Customer data,Service Provider
